0,1,2
"m_dot_max =,","kg/s,",0.22295859994339623
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.009
V_avg =,m/s,1.0183234667486594
V_max=,m/s,2.180635095891169
"m_dot_avg =,","kg/s,",0.039512751
"m_dot_max =,","kg/s,",0.2278984715909091
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.9543230585505931
V_max=,m/s,1.7301463907552805
"m_dot_avg =,","kg/s,",0.034894116
"m_dot_max =,","kg/s,",0.21847190248447204
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.9579703136202592
V_max=,m/s,1.4760018935553232
"m_dot_avg =,","kg/s,",0.033946717
"m_dot_max =,","kg/s,",0.21357693567272726
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.009
V_avg =,m/s,1.0005521485689537
V_max=,m/s,2.366504376512986
"m_dot_avg =,","kg/s,",0.038829583
"m_dot_max =,","kg/s,",0.23422239350993374
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.9533415501278739
V_max=,m/s,1.7898757954190454
"m_dot_avg =,","kg/s,",0.03392242
"m_dot_max =,","kg/s,",0.21967116032499998
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.947353133797979
V_max=,m/s,1.8116510993098536
"m_dot_avg =,","kg/s,",0.034207837
"m_dot_max =,","kg/s,",0.21383247949101797
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.9992093256412585
V_max=,m/s,2.095826153208181
"m_dot_avg =,","kg/s,",0.037621759
"m_dot_max =,","kg/s,",0.23746508472602743
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.9762844261690766
V_max=,m/s,1.8097352902200992
"m_dot_avg =,","kg/s,",0.036076459
"m_dot_max =,","kg/s,",0.21204178369374999
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.9783500618180426
V_max=,m/s,1.619289696432421
"m_dot_avg =,","kg/s,",0.033478431
"m_dot_max =,","kg/s,",0.2173124554634146
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.9675969794328378
V_max=,m/s,1.9012591053711296
"m_dot_avg =,","kg/s,",0.034935152
"m_dot_max =,","kg/s,",0.22285200681012657
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.984415206425089
V_max=,m/s,1.6684746650068516
"m_dot_avg =,","kg/s,",0.034289539
"m_dot_max =,","kg/s,",0.22002464417469883
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.9573199221668689
V_max=,m/s,1.7247832703564445
"m_dot_avg =,","kg/s,",0.037614327
"m_dot_max =,","kg/s,",0.22259262238125
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.9801828255551921
V_max=,m/s,1.9660454716605533
"m_dot_avg =,","kg/s,",0.032950385
"m_dot_max =,","kg/s,",0.24481666046153844
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.945457787204451
V_max=,m/s,1.4957610983433252
"m_dot_avg =,","kg/s,",0.034140713
"m_dot_max =,","kg/s,",0.21724889527044022
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.959394711220197
V_max=,m/s,1.6879280057964847
"m_dot_avg =,","kg/s,",0.035031599
"m_dot_max =,","kg/s,",0.2240732158278146
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,1.0022393648649985
V_max=,m/s,1.9020574025736878
"m_dot_avg =,","kg/s,",0.035823149
"m_dot_max =,","kg/s,",0.2462675458472222
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.978783008016422
V_max=,m/s,1.9330230650758533
"m_dot_avg =,","kg/s,",0.03444352
"m_dot_max =,","kg/s,",0.2187668936666667
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9582315693893075
V_max=,m/s,1.6445277951961408
"m_dot_avg =,","kg/s,",0.033832055
"m_dot_max =,","kg/s,",0.2152939119333333
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9906606656280236
V_max=,m/s,1.861551703793216
"m_dot_avg =,","kg/s,",0.036321987
"m_dot_max =,","kg/s,",0.22865696464473684
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9528173787008295
V_max=,m/s,2.010045447648798
"m_dot_avg =,","kg/s,",0.037055345
"m_dot_max =,","kg/s,",0.21498550823125
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9845149733867434
V_max=,m/s,1.9288225101240988
"m_dot_avg =,","kg/s,",0.030392133
"m_dot_max =,","kg/s,",0.2208245636772152
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9979299777821251
V_max=,m/s,1.8486531317272914
"m_dot_avg =,","kg/s,",0.033489171
"m_dot_max =,","kg/s,",0.2388000695277778
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9470778791939048
V_max=,m/s,1.7872481907661233
"m_dot_avg =,","kg/s,",0.037730939
"m_dot_max =,","kg/s,",0.2302488188
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9646701058318229
V_max=,m/s,1.9867565099069322
"m_dot_avg =,","kg/s,",0.033906034
"m_dot_max =,","kg/s,",0.21560225343558284
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9756246216754366
V_max=,m/s,1.8565641188236803
"m_dot_avg =,","kg/s,",0.03533011
"m_dot_max =,","kg/s,",0.2569651473481481
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9609502100357001
V_max=,m/s,1.63211162633556
"m_dot_avg =,","kg/s,",0.038759839
"m_dot_max =,","kg/s,",0.23060584890259742
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9768345059207968
V_max=,m/s,1.8050439105392995
"m_dot_avg =,","kg/s,",0.033266273
"m_dot_max =,","kg/s,",0.22990673132026143
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9702123230204674
V_max=,m/s,1.948213110469445
"m_dot_avg =,","kg/s,",0.038580213
"m_dot_max =,","kg/s,",0.2428203927013889
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,1.000567825040846
V_max=,m/s,1.8988808950932268
"m_dot_avg =,","kg/s,",0.038093595
"m_dot_max =,","kg/s,",0.2231161339102564
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9438789894497116
V_max=,m/s,1.4516092534357985
"m_dot_avg =,","kg/s,",0.039570022
"m_dot_max =,","kg/s,",0.23517511636842106
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9734177594156812
V_max=,m/s,1.4862700878811137
"m_dot_avg =,","kg/s,",0.037116797
"m_dot_max =,","kg/s,",0.23933061619444443
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9650900425255093
V_max=,m/s,1.8442583176658138
"m_dot_avg =,","kg/s,",0.034318275
"m_dot_max =,","kg/s,",0.22234992340740742
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.955222704287712
V_max=,m/s,1.702531624276863
"m_dot_avg =,","kg/s,",0.034445129
"m_dot_max =,","kg/s,",0.22523512098064513
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,1.0058773585846548
V_max=,m/s,1.8561802100657139
"m_dot_avg =,","kg/s,",0.033132875
"m_dot_max =,","kg/s,",0.22523320242675157
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9978779028284683
V_max=,m/s,1.7603740667394365
"m_dot_avg =,","kg/s,",0.033709083
"m_dot_max =,","kg/s,",0.22511267143125
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9758819324482733
V_max=,m/s,1.9689745134711807
"m_dot_avg =,","kg/s,",0.034466979
"m_dot_max =,","kg/s,",0.2196166805126582
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.998597734090356
V_max=,m/s,1.6699268128946196
"m_dot_avg =,","kg/s,",0.035340338
"m_dot_max =,","kg/s,",0.2233596929411765
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9744591563993782
V_max=,m/s,1.6906472317789536
"m_dot_avg =,","kg/s,",0.034619467
"m_dot_max =,","kg/s,",0.2227730692375
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9454054978812431
V_max=,m/s,2.0031714655196735
"m_dot_avg =,","kg/s,",0.03341015
"m_dot_max =,","kg/s,",0.21332824211042942
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,1.0126292822383964
V_max=,m/s,1.7091213529272986
"m_dot_avg =,","kg/s,",0.034092433
"m_dot_max =,","kg/s,",0.2179760509878049
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9680971837516396
V_max=,m/s,1.6586717604923507
"m_dot_avg =,","kg/s,",0.035464688
"m_dot_max =,","kg/s,",0.2265831621045752
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9702065734936282
