0,1,2
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9751151833977332
V_max=,m/s,3.0444328980562125
"m_dot_avg =,","kg/s,",0.042776003
"m_dot_max =,","kg/s,",0.20829755836723166
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,1.329616405762765
V_max=,m/s,6.609022241246103
"m_dot_avg =,","kg/s,",0.01677057
"m_dot_max =,","kg/s,",0.11355020693333333
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.7763042689811287
V_max=,m/s,3.452539243060947
"m_dot_avg =,","kg/s,",0.019912481
"m_dot_max =,","kg/s,",0.24845181274683545
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,1.0384969531343595
V_max=,m/s,3.4769569740241173
"m_dot_avg =,","kg/s,",0.023037773
"m_dot_max =,","kg/s,",0.21305381161016948
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,1.3143037478466448
V_max=,m/s,4.958351883928183
"m_dot_avg =,","kg/s,",0.0079028429
"m_dot_max =,","kg/s,",0.10919929912443184
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.7743308935745228
V_max=,m/s,3.139004242395321
"m_dot_avg =,","kg/s,",0.020143859
"m_dot_max =,","kg/s,",0.27016888869930067
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
V_avg =,m/s,1.074019794124431
V_max=,m/s,3.039889128488339
"m_dot_avg =,","kg/s,",0.043890904
"m_dot_max =,","kg/s,",0.20814894672471912
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
V_avg =,m/s,1.3073191692186665
V_max=,m/s,5.534198415863903
"m_dot_avg =,","kg/s,",0.0088823464
"m_dot_max =,","kg/s,",0.10907217231685393
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.7502883522322114
V_max=,m/s,5.380251872134443
"m_dot_avg =,","kg/s,",0.01973698
"m_dot_max =,","kg/s,",0.24723754915189874
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
V_avg =,m/s,1.0590139249059503
V_max=,m/s,3.2162989743608126
"m_dot_avg =,","kg/s,",0.024818706
"m_dot_max =,","kg/s,",0.21429294948587568
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
V_avg =,m/s,1.203077233097823
V_max=,m/s,5.714967634795313
"m_dot_avg =,","kg/s,",0.012950733
"m_dot_max =,","kg/s,",0.10617397728089888
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.8225577633333792
V_max=,m/s,2.6552761526190665
"m_dot_avg =,","kg/s,",0.020085306
"m_dot_max =,","kg/s,",0.23364477835151518
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.9949487354319934
V_max=,m/s,3.0190111296976503
"m_dot_avg =,","kg/s,",0.055401326
"m_dot_max =,","kg/s,",0.21172206555617978
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
V_avg =,m/s,1.298825569094309
V_max=,m/s,5.675311328483164
"m_dot_avg =,","kg/s,",0.0065240803
"m_dot_max =,","kg/s,",0.11237766221475409
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.8398552406123052
V_max=,m/s,2.443714077249198
"m_dot_avg =,","kg/s,",0.019787623
"m_dot_max =,","kg/s,",0.23004540437349394
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
V_avg =,m/s,1.1468884395195127
V_max=,m/s,3.046713286712328
"m_dot_avg =,","kg/s,",0.044972074
"m_dot_max =,","kg/s,",0.20785884188202247
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
V_avg =,m/s,1.4660003975576008
V_max=,m/s,7.2278322850846894
"m_dot_avg =,","kg/s,",0.017212918
"m_dot_max =,","kg/s,",0.10531697702808988
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.7702447101609562
V_max=,m/s,5.300092497043874
"m_dot_avg =,","kg/s,",0.018387974
"m_dot_max =,","kg/s,",0.24844751301273885
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
V_avg =,m/s,1.0219041093220538
V_max=,m/s,2.551668116016173
"m_dot_avg =,","kg/s,",0.039165156
"m_dot_max =,","kg/s,",0.21431267312994348
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
V_avg =,m/s,1.3148671837597383
V_max=,m/s,6.161818639543541
"m_dot_avg =,","kg/s,",0.0063332067
"m_dot_max =,","kg/s,",0.10645916356815643
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.7909238543561222
V_max=,m/s,3.008348340212498
"m_dot_avg =,","kg/s,",0.019484698
"m_dot_max =,","kg/s,",0.24489204908333329
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
V_avg =,m/s,1.0088174551397082
V_max=,m/s,3.2079619656384595
"m_dot_avg =,","kg/s,",0.019657946
"m_dot_max =,","kg/s,",0.21565804888202247
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
V_avg =,m/s,1.4307863930078724
V_max=,m/s,6.65730550387504
"m_dot_avg =,","kg/s,",0.017066421
"m_dot_max =,","kg/s,",0.11409115224861878
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.8139047326405899
V_max=,m/s,2.1018983319717774
"m_dot_avg =,","kg/s,",0.02007548
"m_dot_max =,","kg/s,",0.24760939158598727
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
V_avg =,m/s,1.0717138374180206
V_max=,m/s,2.73208757196262
"m_dot_avg =,","kg/s,",0.047006523
"m_dot_max =,","kg/s,",0.2033458661534091
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
V_avg =,m/s,1.3127168671610911
V_max=,m/s,6.682163844925649
"m_dot_avg =,","kg/s,",0.017459086
"m_dot_max =,","kg/s,",0.10619516908333335
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.7807127228057298
V_max=,m/s,3.179338288293415
"m_dot_avg =,","kg/s,",0.019264014
"m_dot_max =,","kg/s,",0.23070228522485206
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
V_avg =,m/s,1.002132313606593
V_max=,m/s,3.053812257805738
"m_dot_avg =,","kg/s,",0.041532089
"m_dot_max =,","kg/s,",0.2159822341920904
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
V_avg =,m/s,1.3912461452727456
V_max=,m/s,6.705579755409287
"m_dot_avg =,","kg/s,",0.015163575
"m_dot_max =,","kg/s,",0.10956362822905027
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.8073347248699414
V_max=,m/s,5.133141320428698
"m_dot_avg =,","kg/s,",0.019576844
"m_dot_max =,","kg/s,",0.24166537001886798
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
V_avg =,m/s,1.020593157382574
V_max=,m/s,2.6744758595119404
"m_dot_avg =,","kg/s,",0.027286166
"m_dot_max =,","kg/s,",0.21792956240112993
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
V_avg =,m/s,1.353709385627678
V_max=,m/s,5.867798827664046
"m_dot_avg =,","kg/s,",0.012949846
"m_dot_max =,","kg/s,",0.11092251361271675
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.8660480639341297
V_max=,m/s,4.293840736494531
"m_dot_avg =,","kg/s,",0.014156623
"m_dot_max =,","kg/s,",0.2335025331878788
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.009
V_avg =,m/s,1.0566688208587645
V_max=,m/s,2.802994787765169
"m_dot_avg =,","kg/s,",0.044422885
"m_dot_max =,","kg/s,",0.21302908829608935
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.009
V_avg =,m/s,1.326190023974028
V_max=,m/s,7.084261182864941
"m_dot_avg =,","kg/s,",0.010951134
"m_dot_max =,","kg/s,",0.11272463017582418
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.7315079238539122
V_max=,m/s,3.130870914846737
"m_dot_avg =,","kg/s,",0.039156623
"m_dot_max =,","kg/s,",0.24872424229487186
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.009
V_avg =,m/s,1.0316182374304204
V_max=,m/s,3.754309321558869
"m_dot_avg =,","kg/s,",0.044860479
"m_dot_max =,","kg/s,",0.21551690453672318
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.009
V_avg =,m/s,1.3398736203142372
V_max=,m/s,7.908701052590722
"m_dot_avg =,","kg/s,",0.012040396
"m_dot_max =,","kg/s,",0.11524879109944752
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.7967175771160305
V_max=,m/s,1.9602170103353738
"m_dot_avg =,","kg/s,",0.019159624
"m_dot_max =,","kg/s,",0.2480384497133758
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.009
V_avg =,m/s,1.0562763017550771
V_max=,m/s,3.4402483930957626
"m_dot_avg =,","kg/s,",0.049333744
"m_dot_max =,","kg/s,",0.2108849729774011
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.009
V_avg =,m/s,1.3111677292943777
V_max=,m/s,6.686892146547478
"m_dot_avg =,","kg/s,",0.0095657549
"m_dot_max =,","kg/s,",0.10932698709889503
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.8074304054793868
V_max=,m/s,3.3589318443275267
"m_dot_avg =,","kg/s,",0.019070743
"m_dot_max =,","kg/s,",0.25378697854248367
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.009
V_avg =,m/s,1.1016713560120248
V_max=,m/s,4.532768655663687
"m_dot_avg =,","kg/s,",0.013887593
"m_dot_max =,","kg/s,",0.20992948267231637
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.009
V_avg =,m/s,1.2774915487287453
V_max=,m/s,5.19486012856107
"m_dot_avg =,","kg/s,",0.0058151183
"m_dot_max =,","kg/s,",0.11320484910166666
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.8177246011128785
V_max=,m/s,5.715097061213692
"m_dot_avg =,","kg/s,",0.021358526
"m_dot_max =,","kg/s,",0.2585025419798657
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.9967141722736096
V_max=,m/s,2.826175508232986
"m_dot_avg =,","kg/s,",0.020768322
"m_dot_max =,","kg/s,",0.21336465481818181
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.009
V_avg =,m/s,1.4078659008025405
V_max=,m/s,6.390540799262884
"m_dot_avg =,","kg/s,",0.0027056333
"m_dot_max =,","kg/s,",0.10524459814611112
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.7271110888202278
V_max=,m/s,2.1717069021030015
"m_dot_avg =,","kg/s,",0.019725012
"m_dot_max =,","kg/s,",0.2412540275740741
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.9836384281102065
V_max=,m/s,3.0643926259497305
"m_dot_avg =,","kg/s,",0.022763852
"m_dot_max =,","kg/s,",0.21489112103932587
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.009
V_avg =,m/s,1.2896595238714141
V_max=,m/s,5.239228711450063
"m_dot_avg =,","kg/s,",0.00078255297
"m_dot_max =,","kg/s,",0.10876249932050279
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.8273933544960488
V_max=,m/s,2.860445908492387
"m_dot_avg =,","kg/s,",0.0018235489
"m_dot_max =,","kg/s,",0.23083442613809524
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.009
V_avg =,m/s,1.085527607380186
V_max=,m/s,4.011130256123413
"m_dot_avg =,","kg/s,",0.031213607
"m_dot_max =,","kg/s,",0.2068776769661017
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.009
V_avg =,m/s,1.3741935789394586
V_max=,m/s,6.5150641074114635
"m_dot_avg =,","kg/s,",0.0029286543
"m_dot_max =,","kg/s,",0.10950726456368715
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.7148050348195818
V_max=,m/s,1.6075760738834926
"m_dot_avg =,","kg/s,",0.018988758
"m_dot_max =,","kg/s,",0.23187625469642856
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.009
V_avg =,m/s,1.039974820648756
V_max=,m/s,3.0631759798769584
"m_dot_avg =,","kg/s,",0.038291938
"m_dot_max =,","kg/s,",0.2160234070457143
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.009
V_avg =,m/s,1.3205943709191308
V_max=,m/s,6.501219332568792
"m_dot_avg =,","kg/s,",0.0066821748
"m_dot_max =,","kg/s,",0.10996385932290503
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.7338904547802967
V_max=,m/s,2.7053184085575652
"m_dot_avg =,","kg/s,",0.018319136
"m_dot_max =,","kg/s,",0.2367425955212121
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.009
V_avg =,m/s,1.0673080234630918
V_max=,m/s,3.273854182833772
"m_dot_avg =,","kg/s,",0.042826051
"m_dot_max =,","kg/s,",0.21370160112429376
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.009
V_avg =,m/s,1.3922699703134653
V_max=,m/s,10.503003427439605
"m_dot_avg =,","kg/s,",0.010490577
"m_dot_max =,","kg/s,",0.10309456804494382
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.7859991683134924
V_max=,m/s,4.116057663692239
"m_dot_avg =,","kg/s,",0.010412177
"m_dot_max =,","kg/s,",0.25930915249668873
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,1.0583415116519768
V_max=,m/s,2.845274270123268
"m_dot_avg =,","kg/s,",0.021339159
"m_dot_max =,","kg/s,",0.21348029807865168
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,1.383592231721955
V_max=,m/s,7.66903138159636
"m_dot_avg =,","kg/s,",0.00018500851
"m_dot_max =,","kg/s,",0.11320863645792133
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.7001062888763101
V_max=,m/s,2.0474295737079276
"m_dot_avg =,","kg/s,",0.019320615
"m_dot_max =,","kg/s,",0.23182416985454543
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,1.0144706886531958
V_max=,m/s,2.6700103579400496
"m_dot_avg =,","kg/s,",0.020115228
"m_dot_max =,","kg/s,",0.21298765179213483
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,1.4768484135372448
V_max=,m/s,6.472538109134794
"m_dot_avg =,","kg/s,",0.0092391592
"m_dot_max =,","kg/s,",0.10937899866961326
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.7649996286576861
V_max=,m/s,2.3682366669020287
"m_dot_avg =,","kg/s,",0.018995239
"m_dot_max =,","kg/s,",0.23669688143558285
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,1.0560874046481956
V_max=,m/s,4.084321744839373
"m_dot_avg =,","kg/s,",0.03550659
"m_dot_max =,","kg/s,",0.21791769058757063
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,3.0220322011129594
V_max=,m/s,5.812265503639398
"m_dot_avg =,","kg/s,",0.079255052
"m_dot_max =,","kg/s,",0.35645607014285713
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.7851871633995611
V_max=,m/s,4.1882996581883996
"m_dot_avg =,","kg/s,",0.020108885
"m_dot_max =,","kg/s,",0.24756417493037974
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,1.0507522978081656
V_max=,m/s,2.5527823075109417
"m_dot_avg =,","kg/s,",0.02603376
"m_dot_max =,","kg/s,",0.2110245123785311
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,1.3260657778734402
V_max=,m/s,7.321510998337909
"m_dot_avg =,","kg/s,",0.010785868
"m_dot_max =,","kg/s,",0.10746061424444445
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.7659107219353168
V_max=,m/s,2.5309303247009463
"m_dot_avg =,","kg/s,",0.02016411
"m_dot_max =,","kg/s,",0.23672391590062108
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,1.0443856578503914
V_max=,m/s,3.339530762195606
"m_dot_avg =,","kg/s,",0.044597647
"m_dot_max =,","kg/s,",0.21874298940677966
input 0,  des_en_input(1)           , 0.9
